timestamp,date,hour,is_weekend,volume,isp,forecast_volume,mfrr_ratio_neg,afrr_ratio_neg,discharge_kwh,forced_kwh,smart_kwh,total_charge_kwh,soc_kwh,cost_eur,is_smart_neg_isp,strategy
2026-01-01 06:00:00,2026-01-01,6,False,-27.76,0.0,-79.38,100.0,89.23,1.875,0.0,0.0,0.0,39.375,0.0,False,S1
2026-01-01 06:00:00,2026-01-01,6,False,-27.76,0.0,-79.38,100.0,89.23,1.875,0.0,0.0,0.0,31.125,0.0,False,S2
2026-01-01 06:00:00,2026-01-01,6,False,-27.76,0.0,-79.38,100.0,89.23,1.875,0.0,0.0,0.0,31.125,0.0,False,S_BE_OPT
2026-01-01 06:15:00,2026-01-01,6,False,-153.2,19.96,-66.01,100.0,89.21,1.875,0.0,0.0,0.0,37.5,0.0,False,S1
2026-01-01 06:15:00,2026-01-01,6,False,-153.2,19.96,-66.01,100.0,89.21,1.875,0.0,0.0,0.0,29.25,0.0,False,S2
2026-01-01 06:15:00,2026-01-01,6,False,-153.2,19.96,-66.01,100.0,89.21,1.875,0.0,0.0,0.0,29.25,0.0,False,S_BE_OPT
2026-01-01 06:30:00,2026-01-01,6,False,-113.53,0.0,-101.41,100.0,88.34,1.875,0.0,0.0,0.0,35.625,0.0,False,S1
2026-01-01 06:30:00,2026-01-01,6,False,-113.53,0.0,-101.41,100.0,88.34,1.875,0.0,0.0,0.0,27.375,0.0,False,S2
2026-01-01 06:30:00,2026-01-01,6,False,-113.53,0.0,-101.41,100.0,88.34,1.875,0.0,0.0,0.0,27.375,0.0,False,S_BE_OPT
2026-01-01 06:45:00,2026-01-01,6,False,-50.75,24.0,-173.12,100.0,88.01,1.875,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 06:45:00,2026-01-01,6,False,-50.75,24.0,-173.12,100.0,88.01,1.875,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 06:45:00,2026-01-01,6,False,-50.75,24.0,-173.12,100.0,88.01,1.875,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 07:00:00,2026-01-01,7,False,46.02,70.75,127.98,100.0,88.57,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 07:00:00,2026-01-01,7,False,46.02,70.75,127.98,100.0,88.57,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 07:00:00,2026-01-01,7,False,46.02,70.75,127.98,100.0,88.57,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 07:15:00,2026-01-01,7,False,53.29,70.75,-27.04,100.0,88.06,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 07:15:00,2026-01-01,7,False,53.29,70.75,-27.04,100.0,88.06,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 07:15:00,2026-01-01,7,False,53.29,70.75,-27.04,100.0,88.06,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 07:30:00,2026-01-01,7,False,99.33,70.75,17.3,100.0,82.66,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 07:30:00,2026-01-01,7,False,99.33,70.75,17.3,100.0,82.66,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 07:30:00,2026-01-01,7,False,99.33,70.75,17.3,100.0,82.66,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 07:45:00,2026-01-01,7,False,22.57,70.75,74.32,100.0,86.06,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 07:45:00,2026-01-01,7,False,22.57,70.75,74.32,100.0,86.06,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 07:45:00,2026-01-01,7,False,22.57,70.75,74.32,100.0,86.06,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 08:00:00,2026-01-01,8,False,-72.24,32.84,73.11,100.0,86.63,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 08:00:00,2026-01-01,8,False,-72.24,32.84,73.11,100.0,86.63,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 08:00:00,2026-01-01,8,False,-72.24,32.84,73.11,100.0,86.63,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 08:15:00,2026-01-01,8,False,-125.68,32.84,-3.91,99.65,86.38,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 08:15:00,2026-01-01,8,False,-125.68,32.84,-3.91,99.65,86.38,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 08:15:00,2026-01-01,8,False,-125.68,32.84,-3.91,99.65,86.38,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 08:30:00,2026-01-01,8,False,-174.74,19.53,-50.68,100.0,86.42,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 08:30:00,2026-01-01,8,False,-174.74,19.53,-50.68,100.0,86.42,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 08:30:00,2026-01-01,8,False,-174.74,19.53,-50.68,100.0,86.42,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 08:45:00,2026-01-01,8,False,-181.07,19.53,-140.02,99.63,84.58,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 08:45:00,2026-01-01,8,False,-181.07,19.53,-140.02,99.63,84.58,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 08:45:00,2026-01-01,8,False,-181.07,19.53,-140.02,99.63,84.58,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 09:00:00,2026-01-01,9,False,-214.0,44.75,-159.67,100.0,83.81,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 09:00:00,2026-01-01,9,False,-214.0,44.75,-159.67,100.0,83.81,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 09:00:00,2026-01-01,9,False,-214.0,44.75,-159.67,100.0,83.81,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
