date,s1_total,s1_da,s1_imb,s2_total,s2_da,s2_imb,s2_curt,s3_total,s3_da,s3_imb,s3_curt,s4_total,s4_da,s4_imb,s4_curt,n_solar_qh
2026-02-24,72.855555505015,65.96925990216462,6.886295602850389,79.80759587316349,50.563195038867065,29.244400834296428,0,64.92452996500751,32.98462995108231,31.939900013925193,0,79.80759587316349,50.563195038867065,29.244400834296428,0,40
2026-02-25,61.068639629711726,44.86660958168505,16.20203004802668,21.989727735206216,40.801787992539715,-18.8120602573335,10,97.83514189610587,22.433304790842524,75.40183710526334,21,21.989727735206216,40.801787992539715,-18.8120602573335,10,41
2026-02-26,33.111600469395626,37.885260073393326,-4.773659603997699,-82.90478393301122,27.669884477705814,-110.57466841071704,23,169.3914460690728,18.942630036696663,150.44881603237616,35,-82.90478393301122,27.669884477705814,-110.57466841071704,23,41
2026-02-27,7.212882734912013,16.744189746754362,-9.531307011842348,112.82819025757124,9.440308178528232,103.38788207904301,0,55.71043856433101,8.372094873377181,47.33834369095383,0,112.82819025757124,9.440308178528232,103.38788207904301,0,42
2026-02-28,0.5892844608718911,0.8783284015655266,-0.2890439406936355,-0.037853840380909665,0.44166746978741933,-0.47952131016832955,0,0.9495298710609456,0.4391642007827633,0.510365670278182,0,-2.4875825528809097,0.44166746978741933,-2.9292500226683282,19,40
2026-03-01,3.616864047372499,1.307382247305,2.3094818000674993,-12.3570674589875,0.7034741422200002,-13.0605416012075,17,-1.73431959193875,0.6536911236525,-2.3880107155912498,32,-12.3570674589875,0.7034741422200002,-13.0605416012075,17,39
2026-03-02,-1.449198312010767,14.178254466120405,-15.627452778131172,-22.778868300314844,8.466572274791575,-31.245440575106425,11,-23.200904484130383,7.089127233060203,-30.290031717190583,11,54.98190861218516,8.466572274791575,46.51533633739358,32,42
2026-03-03,73.31055571274479,75.0192813971579,-1.7087256844131078,115.26433322992366,60.39779796696803,54.86653526295562,0,116.5644054438724,37.50964069857895,79.05476474529345,0,115.26433322992366,60.39779796696803,54.86653526295562,0,41
2026-03-04,155.38308103398722,149.3132151101891,6.069865923798116,107.99759214922648,138.77835905385686,-30.780766904630386,0,65.28457983574361,74.65660755509455,-9.37202771935095,0,110.46702366797648,138.77835905385686,-28.311335385880383,4,41
2026-03-05,176.00653317142428,180.094219689076,-4.087686517651727,69.18248230059613,179.44285490452845,-110.26037260393232,27,67.58616453258713,90.047109844538,-22.460945311950862,27,65.34452250059613,179.44285490452845,-114.09833240393232,29,47
2026-03-06,34.76068626469485,36.829821103481194,-2.069134838786356,34.76068626469485,36.829821103481194,-2.069134838786356,0,45.91352903547242,18.414910551740597,27.49861848373182,0,34.76068626469485,36.829821103481194,-2.069134838786356,0,41
2026-03-07,122.76927630756626,109.76603458276426,13.003241724801997,131.86652844291194,101.86324867484373,30.003279768068232,0,148.1468328319081,54.88301729138213,93.263815540526,0,131.86652844291194,101.86324867484373,30.003279768068232,0,46
2026-03-08,100.5104965032711,94.85727082865523,5.653225674615867,116.63914394935745,83.89593459955523,32.74320934980221,0,118.78199645163555,47.428635414327616,71.35336103730793,0,116.63914394935745,83.89593459955523,32.74320934980221,0,46
2026-03-09,117.52496242037523,113.23722553183886,4.287736888536353,117.52496242037523,113.23722553183886,4.287736888536353,0,80.2034664570626,56.61861276591943,23.584853691143174,0,117.52496242037523,113.23722553183886,4.287736888536353,0,45
2026-03-10,284.8729807902312,290.56328474924044,-5.690303959009214,284.8729807902312,290.56328474924044,-5.690303959009214,0,248.8587821576156,145.28164237462022,103.5771397829954,0,284.8729807902312,290.56328474924044,-5.690303959009214,0,45
2026-03-11,147.20906471037722,147.4073379533327,-0.19827324295549387,87.74335022035895,131.98864933604148,-44.24529911568254,0,24.307842292688605,73.70366897666635,-49.395826683977745,0,154.20933855160894,131.98864933604148,22.220689215567468,23,47
2026-03-12,51.13309268121462,71.45831788424289,-20.32522520302828,-49.623057887372106,69.67825787256166,-119.30131575993377,0,-79.4723516125177,35.729158942121444,-115.20151055463914,0,-49.623057887372106,69.67825787256166,-119.30131575993377,0,45
2026-03-13,50.168804661145266,44.00251461345191,6.16629004769336,70.40330802551793,30.404771920035635,39.998536105482295,0,76.74860331182263,22.001257306725954,54.747346005096674,0,70.40330802551793,30.404771920035635,39.998536105482295,0,45
2026-03-14,85.071394706712,80.26605969969683,4.805335007015174,85.071394706712,80.26605969969683,4.805335007015174,0,62.598706928356,40.13302984984841,22.465677078507586,0,85.071394706712,80.26605969969683,4.805335007015174,0,41
2026-03-15,16.017904814812567,13.473225658730671,2.5446791560818918,21.956460465207122,12.296615129989538,9.659845335217579,0,16.65402542615628,6.736612829365336,9.917412596790946,0,21.35026766520712,12.296615129989538,9.05365253521758,1,46
2026-03-16,91.44250089358025,86.2780433450587,5.164457548521553,123.2909174480699,72.20572553306032,51.085191915009595,0,122.28988969679014,43.13902167252935,79.15086802426077,0,123.2909174480699,72.20572553306032,51.085191915009595,0,47
2026-03-17,17.90149657136234,31.30757626500863,-13.40607969364629,-78.654562795406,30.25693444190179,-108.9114972373078,0,-66.31664728619384,15.653788132504316,-81.97043541869816,0,-78.654562795406,30.25693444190179,-108.9114972373078,0,43
2026-03-18,37.28820676642317,32.35315412365343,4.935052642769744,-5.090018045713705,28.829067704528946,-33.919085750242644,10,39.83072886133659,16.176577061826716,23.654151799509865,26,-5.090018045713705,28.829067704528946,-33.919085750242644,10,45
2026-03-19,12.090078398978195,18.388189927922667,-6.298111528944473,-131.49939764065792,16.40500877807225,-147.90440641873016,0,-93.41166887863591,9.194094963961334,-102.60576384259723,0,-131.49939764065792,16.40500877807225,-147.90440641873016,0,47
2026-03-20,127.7328439576824,101.77224735067188,25.960596607010523,249.40931763339316,90.86447580914935,158.5448418242438,8,284.64714649134123,50.88612367533594,233.76102281600527,8,249.40931763339316,90.86447580914935,158.5448418242438,8,47
2026-03-21,93.97973737034644,67.35057449587408,26.629162874472364,217.68652569534999,52.29214596755702,165.39437972779297,0,227.67676272267323,33.67528724793704,194.0014754747362,0,217.68652569534999,52.29214596755702,165.39437972779297,0,47
2026-03-22,4.8614248058654645,24.418722422476463,-19.557297616611002,87.81964789057812,25.860768411572884,61.958879479005226,19,-81.74590565956726,12.209361211238232,-93.9552668708055,38,87.81964789057812,25.860768411572884,61.958879479005226,19,47
2026-03-23,274.7454932082346,228.28586546973725,46.459627738497375,183.31027015993905,211.09785328029866,-27.787583120359606,0,422.8313102259923,114.14293273486862,308.6883774911237,0,183.31027015993905,211.09785328029866,-27.787583120359606,0,47
2026-03-24,111.02700281632016,101.02381970946558,10.003183106854594,42.5041040656313,98.1933077462013,-55.68920368057,30,258.01739766441005,50.51190985473279,207.5054878096773,37,42.5041040656313,98.1933077462013,-55.68920368057,30,47
2026-03-25,-118.90829450476502,4.7141757627750005,-123.62247026754001,-166.60976825662124,2.3626317692925003,-168.97240002591374,0,-176.4322606773825,2.3570878813875002,-178.78934855877,0,-166.60976825662124,2.3626317692925003,-168.97240002591374,0,47
2026-03-26,422.41509307731,88.0885097952075,334.3265832821025,487.434234931995,84.932522901225,402.50171203077,0,527.56502504178,44.04425489760375,483.52077014417625,0,487.434234931995,84.932522901225,402.50171203077,0,47
2026-03-27,345.947917046665,264.9601442742525,80.98777277241248,345.947917046665,264.9601442742525,80.98777277241248,0,249.6088684139575,132.48007213712626,117.12879627683125,0,338.04556987166495,264.9601442742525,73.0854255974125,1,47
2026-03-28,86.24677123002752,55.424751879982495,30.822019350045004,101.84411320358998,49.217245997028755,52.62686720656125,0,72.28880892126375,27.712375939991247,44.57643298127248,0,101.84411320358998,49.217245997028755,52.62686720656125,0,47
2026-03-30,-47.38041952764749,131.21447029704,-178.5948898246875,-127.11056229033748,121.7331667424025,-248.84372903274001,0,-192.68613124819873,65.60723514852,-258.29336639671874,0,-127.11056229033748,121.7331667424025,-248.84372903274001,0,48
2026-03-31,873.1483926476375,266.117152396095,607.0312402515424,449.84721369138754,266.117152396095,183.73006129529247,21,587.6780516706938,133.0585761980475,454.6194754726462,21,449.84721369138754,266.117152396095,183.73006129529247,21,49
2026-04-01,712.1481896357109,681.1567267624639,30.991462873247052,712.1481896357109,681.1567267624639,30.991462873247052,0,753.6016447334804,340.57836338123195,413.02328135224855,0,712.1481896357109,681.1567267624639,30.991462873247052,0,48
2026-04-02,407.66635548404366,369.8382834386089,37.82807204543475,407.66635548404366,369.8382834386089,37.82807204543475,0,399.61553920764686,184.91914171930446,214.69639748834237,0,407.66635548404366,369.8382834386089,37.82807204543475,0,48
2026-04-03,134.63800258848312,104.55139839497578,30.08660419350735,126.59973099566236,96.55943841998558,30.040292575676766,0,126.66695152236656,52.27569919748789,74.39125232487868,0,126.13076237066235,96.55943841998558,29.571323950676764,1,48
2026-04-04,45.30405309660548,31.06293849447348,14.241114602131997,-88.48617006604614,23.042216113542736,-111.52838617958888,6,43.95552311080273,15.53146924723674,28.424053863565995,16,-80.14826145979615,23.042216113542736,-103.19047757333888,31,50
2026-04-05,-174.92943772713863,-172.24980378036486,-2.679633946773757,505.0888201403925,0.019217101809985024,505.06960303858256,1,355.1219008926806,-86.12490189018243,441.24680278286314,25,504.1171366153925,0.019217101809985024,504.09791951358255,3,49
2026-04-06,-47.2561097629044,-56.25525637155542,8.999146608651026,-176.2140683744454,3.726819587546006,-179.9408879619914,1,42.61028096854781,-28.12762818577771,70.73790915432551,19,-176.2140683744454,3.726819587546006,-179.9408879619914,1,46
2026-04-07,50.97505001519112,28.0294867389608,22.945563276230324,121.96678286471592,43.652474776433316,78.31430808828262,1,177.53486499509557,14.0147433694804,163.52012162561516,9,108.64558515221593,43.652474776433316,64.9931103757826,3,50
2026-04-08,101.72682523910856,110.9895844330661,-9.262759193957548,136.37945193336253,135.9078940249462,0.47155790841632594,0,26.748829707054284,55.49479221653305,-28.745962509478776,0,136.37945193336253,135.9078940249462,0.47155790841632594,0,50
2026-04-09,51.53967848548673,54.00415385105393,-2.4644753655671945,435.73575385815815,59.61946062523583,376.1162932329223,0,256.0189346833684,27.002076925526964,229.01685775784142,0,435.73575385815815,59.61946062523583,376.1162932329223,0,50
2026-04-10,151.24890372521696,146.0597156221474,5.189188103069527,154.17798167722478,128.24182826735773,25.936153409867057,0,145.6530796844835,73.0298578110737,72.62322187340976,0,154.05275640222476,128.24182826735773,25.810928134867055,1,46
2026-04-11,-210.75305777782802,-55.83280656056392,-154.92025121726408,899.4066563297489,12.36173007709117,887.0449262526577,0,339.34414514546097,-27.91640328028196,367.2605484257429,0,899.4066563297489,12.36173007709117,887.0449262526577,0,47
2026-04-12,73.18489593506197,72.91583050363997,0.26906543142202244,52.407921835322654,39.68215086419277,12.725770971129878,4,54.83557658940599,36.45791525181998,18.377661337586016,4,76.09236651657264,39.68215086419277,36.410215652379875,17,50
2026-04-13,914.4069984090069,860.5127724340523,53.89422597495453,914.4069984090069,860.5127724340523,53.89422597495453,0,767.2944980482534,430.25638621702615,337.0381118312273,0,914.4069984090069,860.5127724340523,53.89422597495453,0,51
