date,s1_total,s1_da,s1_imb,s2_total,s2_da,s2_imb,s2_curt,s3_total,s3_da,s3_imb,s3_curt,n_solar_qh,prod_mwh_day
2025-02-23,325.23144940013015,325.0684336622363,0.16301573789383395,325.23144940013015,325.0684336622363,0.16301573789383395,0,76.15332967545052,32.506843366223634,43.64648630922689,0,41,4.84443
2025-02-24,399.3444974869202,370.98632677448774,28.358170712432475,399.3444974869202,370.98632677448774,28.358170712432475,0,277.41427075406705,37.09863267744878,240.31563807661826,0,41,4.80851
2025-02-25,576.0044400193192,514.254528703641,61.74991131567821,576.0044400193192,514.254528703641,61.74991131567821,0,423.813704092182,51.42545287036411,372.3882512218178,0,42,4.764390000000001
2025-02-26,567.6344464256885,601.2495267706555,-33.615080344967105,567.6344464256885,601.2495267706555,-33.615080344967105,0,465.05708934675636,60.12495267706556,404.93213666969075,0,42,4.79444
2025-02-27,573.3436703698272,578.7168711754466,-5.3732008056194696,573.3436703698272,578.7168711754466,-5.3732008056194696,0,586.3523331995452,57.871687117544674,528.4806460820005,0,42,4.897869999999999
2025-02-28,152.53114855899042,145.46165523671402,7.069493322276388,152.53114855899042,145.46165523671402,7.069493322276388,0,134.28601784252402,14.546165523671405,119.73985231885264,0,42,1.23828
2025-03-01,43.70283595969955,42.90987558766354,0.7929603720360121,43.70283595969955,42.90987558766354,0.7929603720360121,0,55.19144525540746,4.290987558766354,50.900457696641105,0,37,0.41183000000000003
2025-03-02,45.402441015820884,46.85577825380048,-1.4533372379796021,36.54794749746313,46.947572812579445,-10.399625315116316,0,4.126741532144589,4.685577825380047,-0.5588362932354585,0,43,0.7530399999999999
2025-03-03,39.96794822426272,40.212683551647125,-0.24473532738439469,42.534575245759285,40.007722868382004,2.5268523773772817,0,38.201428898238774,4.021268355164712,34.18016054307406,0,42,0.4976
2025-03-04,122.91371865101124,140.2403929145671,-17.326674263555866,126.96275596758255,137.2942204226606,-10.331464455078041,0,113.95765138847614,14.02403929145671,99.93361209701942,0,43,1.90938
2025-03-05,91.13282603529451,102.3443883461459,-11.21156231085139,202.6706200209748,123.9953278415975,78.6752921793773,0,126.93142245102945,10.234438834614592,116.69698361641485,0,42,2.37603
2025-03-06,31.88048979794071,35.12237665601687,-3.2418868580761577,27.434346703386364,35.46406337001299,-8.029716666626626,0,20.215407950294072,3.512237665601687,16.703170284692384,0,41,0.55558
2025-03-07,154.42935018530022,162.6704097620126,-8.241059576712392,151.63548076220593,160.69636612161167,-9.060885359405793,0,72.33145499171752,16.26704097620126,56.06441401551626,0,43,1.92659
2025-03-08,91.01450050132286,97.71381063039942,-6.699310129076574,-55.1619295126008,95.32244900420511,-150.48437851680592,0,-50.013075285742715,9.771381063039945,-59.78445634878264,0,41,3.41099
2025-03-09,12.06358974038546,11.081551158430198,0.9820385819552597,-114.05604713828599,14.07954711086607,-128.13559424915206,0,-106.75391908046147,1.10815511584302,-107.86207419630448,0,39,1.3756599999999999
2025-03-10,110.27289748792191,149.484061419579,-39.21116393165708,110.27289748792191,149.484061419579,-39.21116393165708,0,163.9205869204797,14.9484061419579,148.97218077852176,0,41,1.4098899999999999
2025-03-11,289.9277217807562,384.06249363303164,-94.13477185227539,289.9277217807562,384.06249363303164,-94.13477185227539,0,388.73183142451313,38.40624936330316,350.32558206120996,0,43,2.87976
2025-03-12,218.82686212224053,275.96126111727415,-57.13439899503358,218.82686212224053,275.96126111727415,-57.13439899503358,0,271.34658919416154,27.59612611172741,243.75046308243412,0,43,2.08765
2025-03-13,134.4785516507582,154.69830927065772,-20.219757619899532,134.4785516507582,154.69830927065772,-20.219757619899532,0,136.72643586201332,15.469830927065772,121.25660493494755,0,39,1.11354
2025-03-14,134.18020259609332,144.60466938347366,-10.424466787380323,134.18020259609332,144.60466938347366,-10.424466787380323,0,111.13256588023432,14.460466938347365,96.67209894188697,0,40,1.1736900000000001
2025-03-15,24.443983095981352,27.12306683003159,-2.6790837340502347,24.443983095981352,27.12306683003159,-2.6790837340502347,0,-3.2711657687768647,2.712306683003159,-5.983472451780023,0,36,0.34514999999999996
2025-03-16,31.726261096739982,31.90239199996541,-0.17613090322542513,5.781881944545085,33.33099166480274,-27.54910972025765,0,-1.1313299238885026,3.190239199996541,-4.321569123885043,0,43,1.0411299999999999
2025-03-17,192.74964846534533,325.9359870105568,-133.18633854521156,192.74964846534533,325.9359870105568,-133.18633854521156,0,408.640582483097,32.59359870105568,376.0469837820413,0,43,2.87594
2025-03-18,114.58612694142278,116.72492543939896,-2.1387984979761843,99.30650746971682,117.88661072307096,-18.58010325335415,0,75.32028936664229,11.672492543939896,63.64779682270239,0,46,2.5320799999999997
2025-03-19,183.66283299838256,193.3186233605589,-9.65579036217633,191.61251445909807,183.95435052335498,7.658163935743084,0,170.76519636121327,19.33186233605589,151.43333402515736,0,45,3.27874
2025-03-20,171.14171167941356,177.45317453825578,-6.311462858842232,199.1094150621579,172.71072358721005,26.39869147494786,0,145.21911448750384,17.745317453825578,127.47379703367827,0,47,4.17966
2025-03-21,72.22127320000467,201.16540007146187,-128.94412687145723,379.26668584666004,199.91491909430485,179.3517667523552,0,610.191791757438,20.11654000714619,590.0752517502917,0,47,5.59347
2025-03-22,145.40525862406076,146.1265031284098,-0.7212445043490381,196.4145428968628,105.31409774517041,91.10044515169238,0,265.7017593120311,14.612650312840984,251.0891089991901,0,47,5.75512
2025-03-23,33.831241225410906,35.60069529206327,-1.7694540666523686,-19.217511805829275,28.33173590947814,-47.549247715307416,0,-98.5891045857089,3.560069529206327,-102.14917411491524,0,45,1.24664
2025-03-24,350.73812313056874,536.9360639686183,-186.19794083804965,350.73812313056874,536.9360639686183,-186.19794083804965,0,666.962546640807,53.69360639686184,613.268940243945,0,47,3.98335
2025-03-25,273.1713414018907,309.5903586764841,-36.4190172745934,273.1713414018907,309.5903586764841,-36.4190172745934,0,-22.20683767087341,30.95903586764841,-53.16587353852182,0,48,3.11233
2025-03-26,227.0187370671058,258.88413111012073,-31.865394043014902,227.0187370671058,258.88413111012073,-31.865394043014902,0,940.8158964122106,25.88841311101207,914.9274833011984,0,44,2.01267
2025-03-27,240.52573167854354,239.81459415907045,0.7111375194730984,263.60398955299246,230.95983009860004,32.644159454392465,0,210.77332630041684,23.98145941590705,186.7918668845098,0,48,3.37921
2025-03-28,80.0248869365617,118.00736635717502,-37.982479420613316,95.84232237110811,111.0496592689,-15.20733689779189,0,223.78489706165618,11.800736635717502,211.98416042593868,0,47,2.8777099999999995
2025-03-29,290.7416113616711,291.55471525274913,-0.8131038910779999,254.24496270734457,284.4140846937481,-30.16912198640355,0,-230.97801251508292,29.155471525274912,-260.13348404035776,0,50,5.9145
2025-03-30,-111.94364713872181,-79.14736569694998,-32.796281441771846,37.31571098741006,0.028016718394250864,37.2876942690158,2,14.002865367502778,-7.914736569694997,21.917601937197816,2,50,5.77205
2025-03-31,443.7959519959767,474.7296389921988,-30.933686996222058,446.2678980183148,464.46885969928496,-18.20096168097018,0,-65.64901211908983,47.47296389921988,-113.12197601830971,0,50,5.55029
2025-04-01,315.2260475056223,319.5096602653847,-4.283612759762363,306.611836786637,335.91219415419437,-29.300357367557375,0,333.72336691981224,31.950966026538467,301.77240089327375,0,51,5.896050000000001
2025-04-02,7.6182575768435745,10.844570285585712,-3.226312708742138,36.10564956190294,67.41073408937393,-31.305084527470978,0,8.409483352434366,1.0844570285585717,7.325026323875792,0,49,2.67039
2025-04-03,56.96342866015681,73.58351657777453,-16.620087917617717,194.21507268184078,86.52455836694058,107.6905143149002,0,274.87486554795316,7.358351657777454,267.5165138901757,0,46,2.3345599999999997
2025-04-04,184.56930124732344,190.4441600167665,-5.874858769443043,205.66344098857206,189.97820637444397,15.685234614128099,0,273.1433031414824,19.04441600167665,254.0988871398057,0,46,2.40422
2025-04-05,76.32082261769204,69.96468186121038,6.35614075648165,66.10653825932769,141.67055396910803,-75.56401570978034,0,98.07487529970669,6.996468186121039,91.07840711358565,0,50,5.306279999999999
2025-04-06,-137.35588259939993,-146.12269241535154,8.76680981595162,-272.9818965483131,32.02022313612281,-305.0021196844359,0,-290.85426902319,-14.612269241535154,-276.24199978165484,0,50,4.044549999999999
2025-04-07,199.8943256920539,206.48189839250517,-6.587572700451256,216.28894005415214,201.87535229863227,14.41358775551984,0,240.88196958520538,20.64818983925052,220.23377974595488,0,44,3.50039
2025-04-08,52.82210327324567,52.36748505367309,0.4546182195725802,47.72140478160277,50.18317183615384,-2.46176705455107,0,48.216780496387074,5.236748505367309,42.98003199101976,0,50,0.84769
2025-04-09,52.28638540657463,54.12887464471601,-1.842489238141375,51.62462368317529,52.72308076287719,-1.098457079701902,0,33.474865861469965,5.4128874644716,28.061978396998363,0,45,1.0100799999999999
2025-04-10,359.32691009081594,434.104924619233,-74.77801452841703,479.30925166388363,433.16327159828427,46.14598006559937,0,543.8255505118316,43.410492461923305,500.4150580499083,0,51,6.292870000000001
2025-04-11,251.83893088434678,260.47059636641757,-8.631665482070805,546.0672922187224,262.9855740863606,283.0817181323618,0,520.6370749383098,26.047059636641762,494.5900153016679,0,51,6.78631
2025-04-12,50.84742194037091,51.63799522763766,-0.7905732872667546,85.94628222853113,91.00617728609413,-5.0598950575630095,0,99.07518916422458,5.163799522763766,93.91138964146083,0,50,2.3362
2025-04-13,-179.9883431148531,4.072635626846593,-184.0609787416997,595.7706700344138,23.38342477356985,572.3872452608439,0,608.0604597017647,0.4072635626846588,607.65319613908,0,51,5.34178
2025-04-14,192.29090336713227,210.21210406616342,-17.921200699031136,192.29090336713227,210.21210406616342,-17.921200699031136,0,-39.80336645616178,21.02121040661634,-60.8245768627781,0,51,2.4653400000000003
2025-04-15,285.0993646808002,314.3771659438761,-29.27780126307588,622.0922235349587,304.2474761812921,317.8447473536668,0,744.2376887164551,31.437716594387613,712.7999721220674,0,51,6.48484
2025-04-16,255.06969408897103,349.46323679152505,-94.39354270255404,289.23920881359845,342.5406549700509,-53.30144615645255,0,805.4278419845222,34.94632367915251,770.4815183053697,0,51,4.52984
2025-04-17,124.73582968955998,174.5829925385037,-49.8471628489437,124.73582968955998,174.5829925385037,-49.8471628489437,0,276.3393674863935,17.45829925385037,258.88106823254316,0,51,1.6365600000000002
2025-04-18,521.4055443761833,545.6491170263594,-24.24357265017597,521.4055443761833,545.6491170263594,-24.24357265017597,0,495.64205490611835,54.56491170263594,441.07714320348236,0,51,6.431290000000001
2025-04-19,143.90269257454707,157.615565559786,-13.712872985238917,148.585787173886,157.68669747564027,-9.100910301754244,0,105.2412239779547,15.7615565559786,89.4796674219761,0,51,6.23749
2025-04-20,7.209202249034604,162.1580502069285,-154.94884795789386,372.8308715648544,171.54358882521603,201.28728273963833,0,414.18634735596595,16.215805020692848,397.9705423352732,0,51,6.268409999999999
2025-04-21,215.3144720834639,316.5168592383101,-101.20238715484618,487.2000035036597,297.12177958519845,190.07822391846122,0,554.7158682319089,31.65168592383101,523.0641823080779,0,51,6.2511399999999995
2025-04-22,585.46248476201,586.8516570915449,-1.3891723295348652,585.46248476201,586.8516570915449,-1.3891723295348652,0,192.8194188492635,58.6851657091545,134.13425314010902,0,51,6.13297
2025-04-23,480.7370032312798,481.757837350832,-1.0208341195521822,480.7370032312798,481.757837350832,-1.0208341195521822,0,302.857195136628,48.1757837350832,254.68141140154478,0,51,4.90422
2025-04-24,341.0608256974783,532.6513232644658,-191.59049756698758,341.0608256974783,532.6513232644658,-191.59049756698758,0,842.4857257124354,53.26513232644659,789.2205933859888,0,51,4.552670000000001
2025-04-25,131.10477352660732,142.35064778460736,-11.245874258000025,131.10477352660732,142.35064778460736,-11.245874258000025,0,211.6536635259107,14.235064778460735,197.41859874745,0,51,1.69508
2025-04-26,79.41348340743482,125.19022398355048,-45.776740576115635,-681.2529662498027,139.4980746659115,-820.7510409157142,0,-395.9763733677565,12.519022398355046,-408.4953957661115,0,53,5.271660000000001
2025-04-27,-297.2579491590486,-296.71114714217947,-0.5468020168691132,86.27234837339874,22.660965874536515,63.6113824988622,0,28.031363257345127,-29.671114714217953,57.70247797156308,0,54,3.8403399999999994
2025-04-28,46.65728106343064,46.91310058316023,-0.2558195197295883,123.5378993918735,48.23098821227764,75.30691117959589,0,123.93482554890556,4.691310058316023,119.24351549058953,0,52,1.83575
2025-04-29,174.73777488433174,169.6823631250814,5.055411759250315,206.40429169656662,167.81637934543218,38.58791235113445,0,67.53795833855817,16.96823631250814,50.56972202605004,0,56,4.973120000000001
2025-04-30,95.28685757550087,94.65988185550863,0.6269757199922332,253.71435890161868,98.33754505477947,155.37681384683924,0,201.48947185005008,9.465988185550863,192.02348366449922,0,54,4.88603
2025-05-01,-236.00870743098085,-242.2839661212866,6.275258690305744,175.9026566552576,72.68947266320026,103.21318399205734,0,92.83562681777693,-24.22839661212866,117.06402342990557,0,56,4.64813
2025-05-02,164.55697302797128,162.26997334000248,2.2869996879688004,126.36521500079098,163.35629069806225,-36.99107569727124,0,31.45057968810963,16.226997334000245,15.223582354109377,0,49,2.93962
2025-05-03,42.09239949865812,78.3588381936467,-36.266438694988594,232.85218541036744,77.71496649901772,155.13721891134975,0,171.70288555286584,7.835883819364672,163.86700173350113,0,55,2.8828000000000005
2025-05-04,3.614442728228959,2.494830214867391,1.1196125133615693,144.9082508932567,3.5506597654867855,141.35759112776992,0,126.8516811229479,0.24948302148673906,126.60219810146117,0,55,4.7736
2025-05-05,147.7885786960647,156.93336741068867,-9.14478871462402,140.2118827048095,165.44123384134883,-25.229351136539336,0,58.665534928043975,15.69333674106887,42.9721981869751,0,57,3.8534800000000002
2025-05-06,122.44361646707709,141.53841794376058,-19.094801476683504,120.96183264640922,140.05303478271964,-19.091202136310443,0,104.63258946802019,14.153841794376062,90.47874767364414,0,54,2.3384199999999997
2025-05-07,316.59136837140613,413.3899571943648,-96.79858882295872,316.59136837140613,413.3899571943648,-96.79858882295872,0,808.7411213222032,41.33899571943648,767.4021256027668,0,57,4.72987
2025-05-08,88.1675365532943,88.47393177650828,-0.3063952232139783,88.1675365532943,88.47393177650828,-0.3063952232139783,0,73.14153474520444,8.84739317765083,64.2941415675536,0,54,1.23869
2025-05-09,129.30244180359148,121.51427986624921,7.78816193734226,74.27281803183197,121.6360939628743,-47.36327593104233,0,78.39917552873413,12.151427986624924,66.24774754210922,0,56,2.8566700000000003
2025-05-10,-131.13773634761014,-132.154402382446,1.0166660348358283,142.99954242133927,75.07526708011807,67.9242753412212,7,167.19291856536398,-13.2154402382446,180.40835880360856,7,54,5.27628
2025-05-11,-616.6124031614665,-613.3824987134519,-3.2299044480144774,152.39803887199471,8.763781166359006,143.63425770563572,0,75.06251458241584,-61.33824987134521,136.40076445376104,0,51,3.6373900000000003
2025-05-12,121.80554106315608,109.67913450732473,12.126406555831363,230.87461155303308,125.80554965946368,105.06906189356938,0,255.89095453362813,10.967913450732473,244.92304108289562,0,57,3.77732
2025-05-13,199.09995081534382,192.2519732084694,6.84797760687445,450.9140168024742,211.99514503452428,238.9188717679499,0,385.0153279479094,19.225197320846938,365.7901306270624,0,57,6.94624
2025-05-14,86.46867675194437,81.31281164592119,5.155865106023177,329.96522897648845,199.07605074162586,130.88917823486253,0,278.88969266569444,8.131281164592119,270.7584115011023,0,57,7.0229800000000004
2025-05-15,196.19984715664862,392.4416914864043,-196.24184432975568,442.30961175518826,372.21500412055127,70.09460763463699,0,729.8588092943525,39.24416914864043,690.614640145712,0,57,6.9654799999999994
2025-05-16,173.90712225656233,168.14506190563364,5.762060350928684,172.00636153123662,199.07558001138892,-27.06921848015232,0,15.899011505718734,16.814506190563364,-0.9154946848446297,0,57,6.01982
2025-05-17,21.75122975275322,24.222196308040548,-2.4709665552873252,66.31684924953261,28.93613211118183,37.38071713835078,0,51.248257969712824,2.4222196308040544,48.826038338908766,0,53,1.3954399999999998
2025-05-18,-77.56238097024556,93.4951879285232,-171.05756889876875,350.2846885836598,91.13355551301595,259.1511330706438,0,490.65145687516303,9.34951879285232,481.30193808231064,0,53,3.25857
2025-05-19,58.20624575765388,61.335395672692194,-3.1291499150383157,68.4080581182054,56.01029861413882,12.397759504066586,0,74.48212827314039,6.133539567269221,68.34858870587118,0,52,1.3176
2025-05-20,56.297860496959984,55.530118904843846,0.7677415921161358,57.62746695457769,54.22174219052779,3.405724764049909,0,39.918322388696,5.5530118904843855,34.36531049821161,0,52,1.0546699999999998
2025-05-21,302.1579494451482,400.2340727172482,-98.07612327209995,302.1579494451482,400.2340727172482,-98.07612327209995,0,-1241.29395237586,40.02340727172482,-1281.317359647585,0,55,5.36145
2025-05-22,237.1673715936969,242.8833847343892,-5.716013140692303,345.18805645390285,242.18210711369574,103.00594934020717,0,630.5076715603072,24.288338473438927,606.2193330868682,0,57,4.26056
2025-05-23,243.86102195568162,256.5915746889546,-12.730552733273012,268.4603683169903,249.7321107796677,18.728257537322552,0,101.91929677644318,25.659157468895465,76.2601393075477,0,58,5.96391
2025-05-24,-17.038843166337227,75.71467483435477,-92.753518000692,26.27447696227256,71.9825326609815,-45.708055698708954,0,-107.46777068550873,7.571467483435478,-115.0392381689442,0,57,5.3365
2025-05-25,-35.44477926667565,-29.48094079723983,-5.963838469435828,98.829584282752,0.4051459545513487,98.42443832820064,0,91.33504092008242,-2.9480940797239827,94.28313499980642,0,56,2.69274
2025-05-26,156.0701694852553,174.72324756318525,-18.653078077929955,274.6585931048951,173.66383705632018,100.99475604857491,0,274.80297427790055,17.472324756318528,257.330649521582,0,58,4.797420000000001
2025-05-27,44.870643954051,78.88073740272543,-34.010093448674425,38.14126163825917,77.1697262625658,-39.02846462430662,0,22.259242449905095,7.888073740272542,14.371168709632553,0,55,4.325189999999999
2025-05-28,104.75236393492212,129.73868495994847,-24.986321025026356,104.75236393492212,129.73868495994847,-24.986321025026356,0,117.33553491824222,12.973868495994848,104.36166642224737,0,57,1.8525399999999999
